NORMAL,APT,RECON,TRAFFIC_SPIKE,NR_MALWARE
0.79915303,2.106132,2.490255,0.24404246,1.1699945
1.8418183,2.2774253,2.833847,1.8016772,1.3450142
0.9845556,0.34482703,2.4541342,1.3972794,1.5159774
0.7201255,2.0453694,2.4607167,0.26021892,1.2236078
0.51142526,0.25485831,2.7610648,0.14553554,0.7466572
0.8360013,0.47322717,2.5254695,2.0178294,1.9200734
1.85349,2.156047,3.0604987,0.16171186,2.2420335
2.0865653,2.227599,2.9767134,1.6367106,1.7394409
1.3737851,0.19975331,3.0346773,0.20327829,0.73567486
1.8045858,2.1508605,2.9477808,0.37853318,0.733036
0.85582775,0.3570881,2.6926317,0.16105963,0.31529054
1.5987128,2.109109,2.6099946,1.9298493,0.63505155
2.154187,0.32107744,2.4490228,0.18845877,1.2597181
2.2200685,0.22185467,2.4478693,1.4870505,1.2620331
0.63049275,2.031648,2.4544148,0.23693936,0.28598726
2.0171516,2.1176453,2.5348625,1.634433,1.7180946
1.0551084,0.35320798,2.4548538,1.8198302,2.4611948
0.4722914,2.258026,2.4794054,1.6265835,1.4686434
1.1719352,2.0682309,2.488202,1.4147807,1.8557124
1.3819733,2.024851,2.674791,0.20187636,0.6909221
0.96675676,2.1647668,2.939495,1.6347235,1.0554851
1.0810883,0.16867137,2.5508795,1.7497979,1.0232224
1.4954671,0.27729386,2.7340577,0.15819533,0.55466735
1.1952367,0.4540024,2.4423964,0.3499747,1.6496567
0.60253936,0.42776427,2.4676108,0.29427668,1.2023454
0.9678153,0.38823974,2.6197844,1.6316547,1.4265753
1.191661,2.1176054,2.548958,0.22446328,0.48151043
2.1335309,0.29865023,2.4746277,0.3095919,0.65160197
0.74452364,0.2015048,2.4617739,1.8888987,0.6113044
0.5278733,0.288662,2.4605978,0.24847852,0.53594595
0.9331071,2.108536,2.6610348,1.909316,1.3913451
1.3626993,2.0486114,2.6077447,0.28739014,0.86597997
2.419455,0.1897889,2.7238579,0.21024737,0.2876189
0.99547726,0.1965328,2.4599469,1.6551023,0.8081307
0.5967396,2.1376688,2.755816,1.6444503,2.3518205
1.588241,0.47539455,2.9620085,0.21259655,2.198779
0.65315384,0.3614966,2.7290323,0.2247869,1.5185643
0.7826354,0.25097817,2.822566,1.3986083,1.7482997
1.2578683,0.4818984,2.4442568,0.18435545,0.33109513
2.002679,2.0169132,3.1669931,0.2941725,0.32307467
0.7609337,1.9572474,2.450588,0.37724966,0.72385556
0.6949432,0.3113415,2.4611506,1.6128792,1.9380139
1.966001,0.44047847,2.5434637,2.0261948,1.6366994
0.9279607,0.2128054,2.9774344,0.33855125,0.94490033
1.3366643,0.22569783,2.451348,0.17791551,2.524934
1.7248703,2.0426326,2.450676,0.1876127,0.49634382
1.7092614,0.33223274,2.4946973,1.6115949,0.25571397
1.4012948,2.1652722,2.455538,1.9524767,1.9057794
0.40355217,0.30635783,2.446807,0.1977038,1.5698007
1.3397962,0.3145507,3.0323598,0.22193126,1.3560531
2.1176684,0.25858685,2.441519,1.860609,1.5681427
0.679128,0.55941963,2.4455082,1.6067623,1.2156731
1.8007233,0.40043887,2.4559152,0.29007396,1.1327163
1.5703044,2.1756148,2.4385855,1.7459348,1.577577
0.36159497,2.2795856,2.5255945,1.5597417,1.1030278
1.4150518,2.117547,2.8548715,1.6195426,0.24820037
1.1155447,0.43558452,3.0502634,1.5184735,1.9833809
1.4407791,2.1286132,2.4379933,0.20930225,1.3081545
1.798554,1.951233,2.6034534,1.6753371,0.4784974
1.2320946,0.18360294,2.8396108,0.19105469,0.6643115
0.4613746,0.19308238,2.45447,1.5505536,1.8050147
1.015721,0.17443307,2.4446719,1.459603,0.5754381
0.86174387,0.39148292,2.947731,0.18065047,1.3748764
0.91847587,0.43787897,3.1620543,1.5435225,1.4716214
2.2540438,0.42661026,2.5530932,0.25133148,1.2482313
1.7475476,0.2996511,3.1556163,0.19038586,1.5837626
0.14731534,0.20244153,2.4860108,1.7845811,0.641033
0.8427459,2.1561038,2.439757,1.5593678,0.53034806
1.4193598,2.137277,2.9133782,0.29393265,1.6906093
2.2918422,0.19334684,2.8710046,1.8366818,2.0512376
1.3090843,0.27003506,2.6346948,0.21009411,0.31835487
1.6297266,2.05482,2.4571218,1.5275233,1.306813
1.3932388,2.0451434,3.038912,1.5628778,1.4793496
0.9282072,0.1929979,2.525458,0.28013334,0.6663856
1.7576073,0.28533325,2.5971987,0.26688683,2.1025977
0.6226216,0.3875553,2.4713032,1.6435906,0.99556893
1.2226775,0.48665744,2.4916687,1.6449424,1.73623
0.985018,1.9995039,3.151221,0.12737565,1.9509002
1.3578438,2.1477113,3.1881979,1.6840503,1.1903359
1.5666103,0.31439927,2.458155,1.8485209,1.8646203
1.2852745,2.15191,2.5195231,0.2634989,2.066853
0.9204848,2.1361108,2.7013338,1.6046271,1.3723127
1.8497581,2.0137322,3.1380544,1.5947456,0.1381066
1.1994796,1.9168446,3.0012894,0.25971434,2.338146
2.1635442,2.022727,2.6516502,0.24992302,0.41347092
1.6216011,2.1391602,2.6051984,1.5502964,1.6323637
1.121702,0.38325155,2.4778476,0.12221114,1.7808133
0.43846992,2.1496027,2.875276,1.8959293,1.8630295
1.8169616,0.25917566,2.576635,0.32973158,0.68436265
1.0838016,0.37826243,3.0486429,1.4363308,0.6733148
1.3857406,0.20373076,2.9308202,0.25404915,0.27490407
0.8573174,2.0361352,2.6837053,1.7373596,1.2417619
0.44419637,0.4375533,2.7082107,0.13791195,0.9713918
0.7099264,0.23379828,2.4467323,0.39383668,0.9786622
2.3308864,2.1915615,2.8065612,1.8224652,1.1980001
0.3735906,0.18935771,2.5685894,1.7124828,1.1530308
1.7132232,2.1042063,3.1948276,1.6306038,1.2032908
1.3391165,1.9542177,2.4513588,0.3203322,1.7885435
0.5727723,1.9875886,3.2389574,0.17939247,1.1147358
0.9992629,0.19598378,2.590333,0.2113796,0.54384595
1.5114579,2.1421945,2.4554586,1.5176431,1.1412193
1.6739056,2.1316721,2.4601698,1.7377697,1.3970546
2.7480147,2.1021001,2.652265,0.24713203,1.6907822
1.1728228,2.1808474,2.442107,1.7283596,2.4353812
2.2647035,1.9505934,2.545809,2.0020773,1.680289
1.4838881,2.2655656,2.4984932,0.20445783,0.82288814
1.5325149,0.25540587,2.5566645,1.5397867,1.406961
2.4246867,2.0412078,2.4314919,0.16361617,1.345671
0.5211402,0.49872407,3.1925242,1.8709663,1.4283086
1.2852715,0.24062721,3.2480302,1.6621753,0.41668528
2.6605577,0.21610159,2.933922,0.39437246,0.97968477
2.0284295,2.0230448,2.992714,0.20491685,1.4760745
1.6732243,0.46986324,2.66266,1.6119627,0.5404738
0.556033,0.45937788,2.4407175,0.16673845,2.0280235
1.1085584,2.0438254,2.6523073,1.5401455,0.7672149
2.795995,0.3858078,2.9857712,0.27063817,0.70564574
0.58977187,2.1076853,2.7436464,1.4834359,1.1558838
1.5286893,0.21794194,2.5631611,0.28580248,1.4660411
2.1804893,0.4999846,2.444784,0.26325032,0.34932512
0.84534895,0.39390326,2.8120306,0.15190919,1.3159255
1.3893058,0.37275842,2.6973436,0.21425058,0.8208652
0.9439415,0.43614113,2.9737582,1.6675471,0.22186355
1.3150926,0.45913765,2.4654129,0.18815632,1.9731355
1.4789755,0.1709604,3.0755026,0.2579858,0.97388554
1.3326705,0.29555213,3.2457407,0.19132695,1.068634
1.7352967,0.20383589,2.8540576,0.26089093,1.6551229
1.7242035,2.2097726,2.6725295,1.3770325,1.3741094
0.93733084,0.2699164,2.7321355,1.8397596,1.3618248
0.24739534,0.24187827,2.45613,1.6132567,1.1473895
0.785605,2.1375015,2.6071692,1.9460691,1.4016054
1.0914372,1.9984647,2.6394398,0.18249749,0.4996065
2.605717,2.1144345,2.4637003,1.7880665,1.1769123
1.1377099,2.1246827,2.6753871,1.6414053,2.1414597
1.5552026,0.28127128,2.5293574,0.23074874,0.4710369
0.3930934,0.29178298,3.0469477,0.18344776,1.9981841
1.8083974,0.33124992,2.5385103,0.28148296,0.60567814
0.9042012,0.311422,3.1295679,1.7499725,1.8433338
1.7740647,0.543999,2.452886,2.0074213,0.7492296
0.5510156,0.43022484,2.4462466,0.17586547,2.1372845
1.820243,2.068956,2.5175881,0.14870262,0.21801947
1.5499902,2.1126866,2.4999225,0.20708805,0.5413011
2.3022423,2.2334569,2.9492006,1.8084376,0.59640604
1.3629297,2.0068502,2.464156,0.27489677,1.9052086
1.3895192,2.120996,2.6195614,0.29126534,1.5364443
1.4114704,0.2596344,2.7244132,1.8961624,1.5321585
2.1264608,2.082534,2.5573404,1.5985368,0.7628834
1.6764684,2.0578353,2.451068,0.20725496,0.5045106
1.5627716,0.27156413,2.4759789,0.16695768,1.4066278
0.6997861,1.9708953,2.761207,0.28854686,0.7982441
0.5148017,2.0687501,2.6118472,1.7727689,0.67831784
1.2170733,0.25172693,2.9318988,0.32906753,1.5930406
1.2043335,2.1181242,2.5405304,1.6931363,1.9268287
2.0471523,0.2578687,2.4713738,1.8885329,0.7412794
1.2228233,0.27366513,3.1901448,1.8417844,2.0648565
1.5723403,0.43820864,3.0642211,1.5559213,0.551554
1.4187557,1.9176219,2.458145,1.5563682,0.39544028
2.2728243,2.1711543,2.9433997,0.20197123,1.4336008
2.010468,2.1958346,2.4500983,0.28012127,0.9764669
1.7001208,2.1264036,3.0970623,1.3419106,1.2317123
0.20781176,1.974329,2.7163346,1.5696687,0.9360454
0.4814027,2.1950026,2.4543898,0.2552734,1.052046
1.5906596,2.1074607,2.5013418,0.2802398,2.5088327
1.7239926,0.22886732,2.4907799,0.2752934,1.7631897
0.5616241,1.9920355,2.5435092,1.9691472,0.4238147
1.1706156,0.39332113,2.5889397,2.051793,1.3645548
1.4569777,2.1924794,2.566538,0.30285704,0.72801363
1.2412738,0.27758855,3.0823236,2.0439126,1.9081281
2.2126055,0.20330264,2.80956,0.28515896,0.44459304
2.3619115,2.1869972,2.6186805,1.7859894,0.29161236
2.3338523,0.24207272,2.6972554,1.7685763,2.215405
1.2794753,2.23056,2.9875054,2.0162005,0.47676694
0.7642479,2.128236,2.4896011,0.29685587,1.6651721
1.0158392,0.27261636,2.4462068,0.14441203,1.023915
0.20189117,1.9771228,2.785362,1.8505169,1.7907134
0.29726285,0.27258307,3.2368765,1.5157635,1.8555245
1.4847414,0.35047242,2.8413842,0.2634379,1.3316371
1.4728787,0.21543764,2.4465294,0.19150056,1.131597
2.332183,2.1980867,2.4287612,1.7423028,1.1887878
0.301123,0.33919737,2.5797246,1.5405098,1.916201
0.31157476,2.0238683,2.7474737,0.27515343,1.3081012
1.781821,0.20475571,2.7079172,1.7924501,1.3222585
1.6119878,2.016158,2.4367857,0.21626431,0.9918793
0.5045156,2.1459208,2.4585025,1.6161777,1.7171167
1.0552242,2.1468787,2.456935,2.0854635,0.34921557
1.7575457,2.0950024,2.8116221,1.7265832,1.047197
2.6399128,0.35035416,2.5042887,0.4628247,0.7330926
1.3589021,0.19897956,2.7861307,0.2833758,1.3675538
1.3378464,0.20647956,2.516118,0.26692325,0.20019701
1.1493071,2.0907834,2.441429,0.20029263,1.2658923
1.4235297,0.29827327,2.5023122,0.2080791,0.44553873
2.5907638,2.0550566,2.4404154,1.6937505,0.4472473
0.29072967,2.0946832,2.9662488,1.9501327,2.3088596
2.080438,2.1072364,2.5874631,1.5871768,0.9252088
2.0085957,0.29791012,2.4527016,0.18507563,0.75058544
0.995961,2.1289952,2.4512553,2.117341,0.8998156
1.1419375,0.46199542,3.0491865,0.17918375,1.670015
0.3822632,1.946181,2.8136213,1.6784387,0.4390474
1.1755813,0.36300376,2.6334238,1.6362022,0.38754198
0.99700737,2.0345552,2.5591512,1.6259339,2.2277243
0.63047004,0.29200128,2.9536717,0.17752877,1.3607459
0.9138053,2.0812955,2.4540017,0.21381237,1.2237343
0.8311601,0.2577382,3.1634595,0.17266774,0.62603635
0.75297123,2.064732,2.5301526,0.18479739,1.5557116
1.7427641,2.130777,3.17114,1.5354711,0.61124504
2.6828902,2.134318,3.050061,1.8327204,1.2652488
0.689295,0.26969087,2.4789374,0.20950168,0.33729997
1.4922025,0.2832831,2.5319188,1.5067409,1.1261954
0.9979164,0.2203674,2.4363778,1.7382104,1.5925698
0.8352857,1.9858733,3.230932,1.763035,1.897079
0.6053118,0.4368696,2.9779663,1.616696,1.0409526
0.43018258,2.1476965,2.8345926,0.26824906,1.3771725
1.041214,0.4265507,2.4523542,0.28381452,1.350365
1.0725881,0.31117713,3.2408535,0.2790146,0.58595675
1.489959,0.4383102,3.2520332,1.5771898,1.2849052
1.2762148,2.1589687,2.9161832,0.25164875,1.3666921
1.1326743,0.4619665,3.1853302,1.7188337,2.122546
1.4305197,0.4408542,2.457277,1.6649699,0.9890646
1.5856426,2.1186302,2.4581845,1.6364288,1.1450495
1.2360642,1.9809167,2.5281227,0.24130341,0.62686086
1.2375488,2.1101959,2.5660102,0.2535697,1.9733653
2.467883,2.2152147,2.7659402,0.23162955,0.7427912
1.0070828,0.49638397,3.1977046,0.30156994,1.4565669
1.2441169,0.24684475,2.645006,0.2549341,1.8036762
1.4710019,0.44097075,2.4656272,1.8275744,1.2626793
1.0170532,2.1669002,2.8245585,1.7099286,0.5555069
0.9234921,2.09929,2.4642203,1.9556234,0.74645215
1.6476445,2.0770297,3.0962222,1.6487286,0.23595047
2.1471934,2.0627995,2.5187166,0.33098692,0.664782
2.031047,0.38747895,2.7980347,0.19546461,0.695487
1.3847499,2.1346803,2.534886,1.5399996,1.8805735
1.2944883,0.41022542,2.4535692,0.26761812,0.55952954
1.7231538,0.21726221,2.580949,0.23316196,1.604147
2.6036057,0.19249244,2.7669451,1.6082668,0.6793242
1.3595074,2.1513946,2.9061754,0.16076598,2.0505612
2.7228174,2.1690252,2.4710155,1.7889014,1.4096069
0.9850113,0.27817833,2.4464111,0.17333165,1.0212804
2.199081,0.5054876,2.783655,0.20619681,0.771853
1.3134035,1.9936885,2.455726,0.24334456,1.0225985
1.4759889,0.33070225,2.7461603,2.0148787,0.56484056
2.426641,0.26724336,2.4978664,1.9735715,0.44519252
1.1623743,2.122735,2.5701463,0.26966447,2.022521
0.6210764,0.20151047,2.448207,1.6415563,0.41923696
0.92076945,0.24300872,3.182288,0.3539808,0.5084838
0.8418413,1.9318988,3.056881,0.40501505,1.1236193
1.8019239,0.4982389,2.6799867,2.0138235,0.34544963
1.2148125,2.0411022,2.4433768,1.54661,0.5892413
1.740633,0.29328838,2.9747682,1.5441717,1.4231809
0.57377183,0.45940357,2.4451818,1.7028191,0.8465496
1.9211355,2.2333674,2.4715858,0.16007882,0.66486293
1.0880471,0.31865153,2.768992,0.1648181,1.563253
1.8402038,0.22479428,2.435591,0.27801096,0.27748987
1.454129,0.3318543,2.463855,2.0098119,1.3900819
0.96470225,2.2091348,2.6698196,1.8544908,1.1642995
1.8428792,2.1161134,2.6191194,1.8926921,1.2304829
1.5638108,0.45922396,3.2141633,1.6758809,1.2273049
2.1032238,2.0040596,2.449833,0.47981897,1.4570895
2.153901,2.091456,2.747788,1.845698,1.4664502
1.0464134,2.1081762,2.5036108,1.7757996,2.3786595
1.7896558,2.226053,3.0542147,0.18221532,1.0650417
0.66369426,2.101135,2.5184965,1.6606123,0.31544244
2.1102285,2.0590427,2.4613364,1.9690994,2.1243153
1.9466184,0.4149981,2.9682875,0.31813744,0.92307526
2.264504,0.21468854,2.4446092,0.2368512,1.523999
2.3504536,0.4030466,2.5283437,1.666773,0.30395383
1.9525696,2.1316493,2.4633934,0.22655384,0.4090847
1.4764559,0.43559173,2.6159885,0.22651188,1.1950663
2.369928,1.9982111,2.4790354,0.26604062,1.4927928
0.5705837,2.0089402,3.0756116,1.5874401,1.8837912
0.44368833,0.34073964,2.77424,1.8040468,0.86494654
1.6514722,0.43888712,2.5935085,1.8471075,1.3085772
1.1135026,0.209289,2.8515816,2.0402234,2.0917401
2.2169728,2.1174881,2.4642675,1.8378104,2.046493
1.4350864,0.41424426,2.7403188,0.40312102,1.4052446
0.397029,2.0004678,2.6872694,1.7827675,0.695398
1.4519225,2.0938067,2.4467278,1.4867113,1.7407861
0.90634096,2.2075946,3.0456016,1.4833156,0.7386974
1.205643,0.23616202,2.4430277,1.4305428,2.3711214
0.40736362,2.118608,3.1316872,1.5942293,0.21723944
0.5039337,0.53201944,2.6028583,2.000268,1.2151024
1.8143637,0.50643665,2.4497313,1.4847553,1.0765973
2.160185,2.2807872,3.2460623,0.21611995,2.0646539
0.6274113,2.1844294,2.44239,0.24404849,1.1167237
1.7608076,0.45885685,2.451017,1.8611519,0.35129622
1.5992383,0.49125826,2.440656,0.42815897,1.7422264
0.26939073,2.1510532,2.4929557,1.6277919,0.8202688
1.099184,0.3467879,2.4916914,0.28562763,1.0083311
1.2785131,2.0230124,2.4581275,1.5541819,0.14831096
1.0799183,2.0365627,2.9290314,0.27306923,0.33514082
1.735004,2.1384377,2.526807,0.23022278,1.3217486
0.8279238,2.120742,2.4606273,0.3790882,1.2589166
2.008941,1.968521,2.803221,1.6808212,1.8219191
1.1178055,0.27665535,2.6515274,0.20924489,1.0237839
1.9867065,2.001762,2.481292,1.5755632,0.62617385
0.6808771,2.2172165,2.500304,0.19882761,0.8905707
1.6105918,0.58629924,2.4471633,1.6295714,0.6168291
0.8174446,2.0455256,2.9257703,1.6207411,0.22905068
1.5028225,0.33375537,2.4506536,1.8537457,1.3742981
1.4888424,0.26680616,2.4591591,1.5473313,0.8010174
1.6673006,2.0769165,2.5124946,1.6886138,1.2552158
1.9704213,1.9953243,2.5351174,1.682676,0.8039707
2.1610339,0.35282746,3.150486,1.519849,0.7062408
1.6437767,2.0507216,2.5111568,0.2358566,0.6634506
1.0078338,2.0855107,3.1162202,1.6529454,0.83777773
1.6957504,2.1610527,2.47722,0.3297936,1.5330592
1.2366325,2.1696017,2.4480321,1.6780678,0.8173699
0.4238662,2.1767766,2.9994545,0.27932024,1.2846533
1.7160734,2.083342,3.2267911,1.8914825,1.3449384
1.0439799,2.20377,2.4513712,0.31703505,1.4662124
1.1442877,0.43704197,2.9669154,0.19727904,0.68517023
1.5671066,0.47299767,2.8975155,1.879835,1.1079788
1.0223587,0.23804702,2.6241274,1.9876933,0.911504
0.3710217,2.0871031,2.5047722,1.6501441,1.3113244
1.6419231,2.0797126,2.522359,1.7274475,1.8852232
0.8562559,0.3213758,2.457168,1.621348,1.6049474
2.1816974,0.37699038,2.638265,0.14973463,1.0713421
0.2956872,2.04838,2.72386,0.16256805,1.1067122
1.5780393,0.45836413,2.4453664,0.25509,1.4151989
1.8860737,0.27773973,2.9685352,1.6163957,1.6604213
2.61597,2.081491,3.0100474,1.7931306,1.0290757
1.7675016,1.87475,2.7445407,1.7303128,2.0640154
0.038631033,0.282751,2.4375358,0.3867624,0.609971
0.76254696,2.149827,2.4445844,0.2674,0.63417816
1.1011044,0.41485807,2.9533417,1.5284138,1.1369108
0.5047972,2.0932271,2.9452827,1.6411535,1.1512371
1.5818936,0.25649264,2.4559786,0.21201308,0.49696845
0.6780084,0.25557572,2.4432957,0.18838225,1.4155095
0.70267135,2.1054997,2.439532,1.8881886,2.1131961
1.1788999,0.26819846,2.4426923,0.37988168,1.1274921
0.4766999,0.23860765,2.4382298,0.18309517,0.8047066
1.4185821,2.1553369,2.4581225,1.7513901,1.4800223
1.5730377,2.2127862,2.515691,1.7597495,1.5452574
2.226878,0.18886048,3.0204933,0.19344306,1.9236584
0.7401462,2.1336932,2.67213,2.0982232,1.0377817
1.949341,2.0318427,2.4691062,1.9078298,0.91375506
1.598436,0.21704912,2.6608725,1.6155155,1.2751548
1.2298342,2.0659456,2.46984,1.5068443,1.0688001
0.55183697,2.1366544,3.0190413,0.27912837,1.0691335
1.1105095,0.298801,3.1048214,0.15610228,0.9349439
0.9949302,0.34239483,2.5079865,1.6197033,0.8313824
2.336785,2.107163,2.6692555,0.23112208,0.3650705
2.4170709,0.18450373,2.449156,1.557255,0.9753939
1.9155998,0.3728376,2.718642,0.1134146,0.5918879
2.0324697,0.51554424,2.441823,1.8629056,1.56044
0.55447227,0.33803472,2.6061127,1.5884739,0.3207329
2.3963315,0.4059982,2.7102928,0.15004833,2.0996385
1.342165,2.1163983,2.8112085,0.30685994,2.214047
0.4800846,0.3613396,3.1541448,1.5309837,1.1002697
0.84444654,2.0844312,2.737797,2.030057,1.1893742
0.62799376,1.9980096,2.8012064,1.7435535,1.7005577
0.9822551,0.25642413,2.4483726,0.16661106,1.0692879
0.64326394,2.1472094,3.2477734,0.24894442,1.2830901
2.6219897,0.4146976,2.899682,0.29552665,1.630117
0.98923695,0.34583664,2.9000697,0.17064595,1.7147353
1.8371631,2.0162501,2.4500506,1.921332,0.26340818
1.3754121,2.1946986,2.6344888,0.16255666,1.8925792
1.362054,2.156874,2.8482454,0.3676539,1.7225196
1.704885,2.2791188,2.4792173,0.2251912,0.31211784
1.0259745,2.1581242,2.4376562,1.6658783,0.6146929
1.0637475,0.19774929,2.9345982,1.7577956,1.4019473
3.3424795,0.21763675,2.5276682,1.671658,0.59584457
1.31831,2.1376927,2.4493163,0.2640644,1.3250293
0.26982018,0.23599766,2.4566193,0.3239487,1.403498
0.877022,0.25260702,2.9160907,1.5985333,0.31350395
1.2021664,2.2530217,2.7352457,1.527241,0.56872195
1.8972096,2.061755,2.53601,0.3221003,0.90503055
1.5475776,2.0071576,2.452586,0.27698842,0.44557747
0.18479034,0.3227759,2.5208964,2.1117306,2.1995893
2.0856764,2.0777001,3.1505277,0.32528418,1.334772
2.3863847,2.0901384,2.4587076,0.38169035,1.7013265
0.33852473,0.5049524,3.1652248,1.8039035,0.5118989
0.83981675,0.30055958,2.4408612,1.612544,0.64749616
1.4522988,2.0826337,2.439919,0.17456286,1.6963292
2.1902146,2.052297,3.2228968,0.38713422,0.53359395
1.4287884,0.24378592,2.4363494,0.15389173,0.7411322
0.8095148,0.2201107,2.964257,0.2732085,1.0750215
0.96128434,2.0681503,2.4352958,0.3557993,1.6503685
1.2956882,2.134201,2.7872186,0.25158414,1.5097862
1.3037561,0.28442279,2.8545756,1.7421266,0.31628254
1.0194945,2.1944032,2.4674733,1.8559263,2.0069563
1.0186002,2.086542,2.452542,0.15304653,1.8569405
2.0385401,0.16746953,2.895706,1.5900482,0.9190198
1.2503215,0.41630346,2.644649,0.289795,1.0307914
1.2823437,0.20425202,2.8124783,1.3549488,0.42433712
0.3276046,2.0948265,2.464488,1.9933804,1.3271964
0.78837216,2.2052083,2.4638388,1.8857472,1.0189289
1.5563049,2.117925,3.0712752,0.21331757,0.85544455
0.43623346,2.101836,3.2007928,1.5837252,0.31693283
0.773977,2.0886772,2.9939222,1.9294707,0.33138645
0.68251103,2.1618302,2.4531453,1.95496,0.7017442
2.058408,0.23109585,2.497046,1.725581,2.6670027
0.37347758,0.45167515,3.2424989,1.858907,1.040395
2.4713426,0.3226407,2.4393365,0.17107844,0.95470077
2.5580804,0.20735647,2.891172,0.22407253,0.81858814
0.6336313,2.2154357,2.531643,0.3198195,0.93644714
1.7534602,2.0900836,2.5159185,1.5877635,2.057506
1.5976423,2.1659129,2.7469563,1.6404077,0.5466347
1.9161092,0.4055676,2.4511817,1.6876161,0.4380269
0.348419,0.46187133,2.4617546,1.760267,1.3585147
2.2537344,2.0879467,2.4350774,0.2669595,0.72901034
1.097221,2.0462012,2.5469668,0.37602946,2.3319042
0.37197098,2.0458498,2.4518404,0.331199,1.94371
1.60292,2.045235,2.8286848,0.19871898,1.9329793
1.218676,0.44473833,3.1302454,1.4425747,0.9252334
1.6759473,2.066138,2.457349,1.8053281,1.8190444
1.2413228,2.1305764,3.1992059,1.9586905,2.156012
2.2727911,2.1414173,2.451615,1.5751232,1.2086375
1.2630539,2.1188617,2.4544473,0.32638314,1.2007207
1.7632451,0.40849033,2.566348,0.23073068,1.8898264
0.86248213,2.0515752,2.4427273,0.3534771,1.3930947
0.7932814,0.2999622,2.5155425,0.21283074,2.4199119
0.82616115,0.16536097,2.4695077,0.2688316,0.51681864
1.8765628,0.2704055,2.889247,0.18313141,0.6468293
0.6741407,0.22115634,2.5493581,0.21240266,0.7466421
3.023501,2.0093315,2.6551616,1.8228374,0.23297913
1.534842,0.2610109,2.4609897,1.9068049,1.7666783
0.9534843,0.1566247,2.7631173,0.299614,0.7019454
1.8658698,2.1126113,2.745251,0.22123125,0.75794685
2.0807157,0.47088483,2.7541804,0.17646185,1.0079149
0.37272528,2.063043,2.7468088,1.9863561,2.214897
1.4369291,0.3582139,2.5644011,1.5595609,1.8652478
1.7805115,2.2876093,2.8398292,0.20597737,1.3062476
2.6724524,2.0182784,2.8714218,1.7145439,0.8527425
1.5678966,0.35631356,2.4421296,1.689843,1.8296833
1.4105436,2.1038914,2.4523377,0.25635985,0.37965128
2.4030254,2.1734998,2.556152,1.8044946,2.2511497
0.64165056,2.1881638,2.4603415,1.6406639,1.9498147
0.61786,2.0687912,2.649936,2.1141462,1.3954625
0.5792267,2.1580522,2.9890716,1.7366793,2.3787181
1.6706139,0.37672243,2.4461005,1.6103039,2.4134192
0.41084874,2.0657372,2.4642031,0.33071333,0.5676514
1.7919298,2.0464063,3.0425315,0.2202997,1.6115184
1.1737124,0.3043269,2.4334803,1.5907245,1.6474026
2.7089372,2.1099937,2.4379365,1.8479675,0.5044454
2.4140356,2.1317523,3.133189,0.22650509,0.8666039
0.9379746,2.0793645,2.833843,0.29302928,2.2245114
0.54935616,0.53423965,2.465879,0.27379838,1.5993268
2.1327024,0.22279005,3.1543274,1.344979,0.543009
1.8759216,1.9638271,2.473684,0.3340969,0.6262857
0.93190455,2.030679,2.435,1.9887002,0.8222219
2.8779233,0.29746586,2.4455686,0.31675225,1.8634079
1.7106967,0.454183,2.9782717,2.019883,0.9588106
1.443454,0.4904402,3.2059069,0.2515445,2.0101025
1.1122222,0.42295516,2.4597552,2.0281084,1.4460374
0.8296349,2.0396085,2.7321959,0.2023404,1.614891
2.3820832,2.1809583,3.231896,1.8189992,2.1027455
0.9344518,1.9687274,2.4378169,0.1809225,1.5559795
1.8533269,0.24133514,2.505449,1.9994568,1.1010671
1.7288109,2.221737,3.0255368,1.9909667,2.1750727
0.67849517,2.174845,3.221286,0.22454414,0.60483253
1.8478874,1.9413124,2.65611,0.18396899,1.7216561
0.86593795,0.47083595,2.7184308,0.21860616,0.43318227
2.0715666,2.0399764,2.475062,0.34334633,1.0483268
0.8819374,2.0839562,2.5827136,1.4589053,1.3792888
0.9075061,2.110481,2.5635211,0.38621366,2.0680683
0.7753385,0.53995824,2.4385355,0.2624987,1.1402689
0.2523205,0.2880273,3.1823425,1.9180377,0.6003981
0.7307685,2.0096877,2.447097,0.2782471,0.49147078
1.716675,0.19956857,2.4497976,0.19237876,1.3725969
1.5712852,0.26749325,2.6798728,0.16513571,0.19462715
2.3741727,0.45083922,2.4524183,1.4701298,0.7836559
2.2360108,0.36967987,2.4803717,1.4952677,1.4775332
1.257978,2.131011,2.4498596,0.23450613,1.4851836
1.9696128,1.9703761,2.6878445,1.9890931,2.331111
2.696015,2.0980356,2.6121485,0.17407383,1.0323187
1.1711444,0.29725993,2.7483702,0.3060197,1.263148
0.868256,0.26177156,2.5048912,1.7061952,1.526839
1.7167183,1.9726951,3.1048775,1.6119206,1.0937766
1.6738869,0.38039187,2.443394,0.2190175,2.0909019
0.8449385,2.1753836,2.930867,0.193171,2.1326594
0.81136894,0.36419275,3.039654,0.25825804,0.843845
0.77562237,0.22785306,2.7350028,0.22546437,2.357505
1.2421074,0.38227445,2.4549303,0.24490659,0.2686009
2.8288004,0.43932244,3.107846,0.29359046,0.30422604
0.6069496,0.36151874,2.4564216,1.6643106,1.3072963
1.2035255,0.37374648,3.0470717,0.21325341,2.119035
1.3782628,0.4871361,2.686013,0.30067697,0.9108192
